Product_ID,Product_Name,Category,Subcategory,Brand,Supplier_ID,Unit_Cost_INR,Selling_Price_INR,Profit_Margin_Percent,Weight_Kg,Warranty_Months,GST_Rate,Launch_Date,Reorder_Level,Product_Status
PRD03634,US Polo Shirt 3634,Fashion,Shirt,US Polo,SUP0473,2747,3268.93,19,7.67,12,5,2019-10-12,112,Active
PRD03635,Mattel Remote Control 3635,Toys,Remote Control,Mattel,SUP0490,5839,7707.48,32,6.19,0,12,2024-06-01,167,Active
PRD03636,Allen Solly Jacket 3636,Fashion,Jacket,Allen Solly,SUP0485,3122,3996.16,28,18.69,24,18,2024-09-11,149,Active
PRD03637,HarperCollins Novel 3637,Books,Novel,HarperCollins,SUP0416,924,1228.92,33,33.59,12,28,2022-11-30,204,Active
PRD03638,Bosch Washing Machine 3638,Home Appliances,Washing Machine,Bosch,SUP0063,75146,91678.12,22,27.8,12,5,2021-03-02,116,Active
PRD03639,Dettol BP Monitor 3639,Healthcare,BP Monitor,Dettol,SUP0032,3122,3683.96,18,6.4,6,28,2023-10-10,239,Active
PRD03640,Amul Oil 3640,Grocery,Oil,Amul,SUP0478,1554,2004.66,29,34.38,6,12,2024-07-10,183,Active
PRD03641,Funskool Board Game 3641,Toys,Board Game,Funskool,SUP0408,2110,2553.1,21,17.83,36,5,2022-03-11,126,Active
PRD03642,Tata Oil 3642,Grocery,Oil,Tata,SUP0096,1086,1390.08,28,35.28,12,5,2023-07-03,170,Discontinued
PRD03643,LG AC 3643,Home Appliances,AC,LG,SUP0274,52538,64096.36,22,13.0,24,12,2020-11-11,180,Active
PRD03644,HarperCollins Novel 3644,Books,Novel,HarperCollins,SUP0452,172,199.52,16,10.87,12,12,2024-04-06,215,Active
PRD03645,Allen Solly Shoes 3645,Fashion,Shoes,Allen Solly,SUP0252,2005,2847.1,42,34.2,6,5,2020-11-16,100,Active
PRD03646,Amul Spices 3646,Grocery,Spices,Amul,SUP0267,2436,3532.2,45,23.94,6,18,2023-07-01,229,Active
PRD03647,Hamleys Puzzle 3647,Toys,Puzzle,Hamleys,SUP0404,499,718.56,44,29.0,12,5,2022-03-05,296,Active
PRD03648,Hamleys Educational 3648,Toys,Educational,Hamleys,SUP0149,11799,13686.84,16,37.66,12,28,2022-02-15,134,Active
PRD03649,Tata Beverages 3649,Grocery,Beverages,Tata,SUP0041,1468,2099.24,43,9.68,36,28,2024-01-22,143,Active
PRD03650,Amul Beverages 3650,Grocery,Beverages,Amul,SUP0498,2194,2742.5,25,17.2,0,5,2019-07-29,256,Active
PRD03651,Allen Solly Shirt 3651,Fashion,Shirt,Allen Solly,SUP0080,3826,5356.4,40,21.29,0,12,2022-12-25,74,Active
PRD03652,Nike Football 3652,Sports,Football,Nike,SUP0425,7612,9971.72,31,16.44,36,5,2020-08-27,122,Active
PRD03653,Funskool Board Game 3653,Toys,Board Game,Funskool,SUP0119,11854,15291.66,29,3.7,6,5,2019-02-02,129,Active
PRD03654,Lakme Cream 3654,Beauty,Cream,Lakme,SUP0248,1625,2112.5,30,7.2,24,12,2023-07-17,205,Active
PRD03655,Adidas Cycling 3655,Sports,Cycling,Adidas,SUP0433,7791,9115.47,17,37.81,0,5,2019-05-22,295,Active
PRD03656,Samsung Laptop 3656,Electronics,Laptop,Samsung,SUP0446,72790,91715.4,26,21.51,6,28,2023-03-28,247,Active
PRD03657,Levis Shirt 3657,Fashion,Shirt,Levis,SUP0184,4880,6002.4,23,2.74,6,28,2020-09-02,69,Active
PRD03658,Dove Soap 3658,Beauty,Soap,Dove,SUP0238,2237,3198.91,43,19.41,12,5,2019-04-05,193,Active
PRD03659,Amul Rice 3659,Grocery,Rice,Amul,SUP0241,351,417.69,19,31.24,24,12,2021-02-02,272,Active
PRD03660,Urban Ladder Wardrobe 3660,Furniture,Wardrobe,Urban Ladder,SUP0396,17543,23507.62,34,32.26,24,28,2023-07-04,162,Active
PRD03661,Lakme Soap 3661,Beauty,Soap,Lakme,SUP0062,158,200.66,27,17.23,6,28,2019-04-01,283,Active
PRD03662,Adidas Cricket 3662,Sports,Cricket,Adidas,SUP0127,8961,11470.08,28,6.23,0,5,2023-05-21,273,Active
PRD03663,Whirlpool Washing Machine 3663,Home Appliances,Washing Machine,Whirlpool,SUP0340,10536,12432.48,18,26.28,24,12,2023-04-10,42,Active
PRD03664,Nivea Serum 3664,Beauty,Serum,Nivea,SUP0149,1192,1716.48,44,22.92,12,18,2021-04-12,55,Active
PRD03665,Dettol Supplements 3665,Healthcare,Supplements,Dettol,SUP0352,13247,17883.45,35,16.26,0,12,2024-05-29,120,Active
PRD03666,Cosco Gym 3666,Sports,Gym,Cosco,SUP0288,11487,15737.19,37,27.34,24,18,2022-12-20,232,Active
PRD03667,McGraw Hill Biography 3667,Books,Biography,McGraw Hill,SUP0143,1682,2119.32,26,1.48,0,12,2021-12-22,211,Active
PRD03668,Penguin Academic 3668,Books,Academic,Penguin,SUP0363,304,428.64,41,7.29,36,28,2021-05-12,182,Active
PRD03669,Dettol Supplements 3669,Healthcare,Supplements,Dettol,SUP0296,9201,12697.38,38,38.45,12,5,2019-09-04,84,Active
PRD03670,Himalaya Thermometer 3670,Healthcare,Thermometer,Himalaya,SUP0151,7065,8478.0,20,5.3,6,5,2023-07-29,276,Active
PRD03671,Himalaya Sanitizer 3671,Healthcare,Sanitizer,Himalaya,SUP0273,9647,11286.99,17,10.53,36,18,2020-07-17,42,Active
PRD03672,Puma Cycling 3672,Sports,Cycling,Puma,SUP0421,8616,10597.68,23,14.77,0,12,2021-11-17,137,Active
PRD03673,McGraw Hill Academic 3673,Books,Academic,McGraw Hill,SUP0285,1864,2274.08,22,38.52,24,5,2021-10-13,44,Active
PRD03674,Nestle Beverages 3674,Grocery,Beverages,Nestle,SUP0092,1171,1475.46,26,31.68,24,18,2019-11-11,234,Active
PRD03675,Nike Badminton 3675,Sports,Badminton,Nike,SUP0431,6015,8421.0,40,21.66,0,5,2019-04-01,255,Active
PRD03676,Mamaearth Soap 3676,Beauty,Soap,Mamaearth,SUP0090,269,336.25,25,22.59,12,18,2024-05-26,66,Active
PRD03677,Nilkamal Chair 3677,Furniture,Chair,Nilkamal,SUP0085,27190,38066.0,40,29.12,6,18,2021-05-20,68,Active
PRD03678,Lego Educational 3678,Toys,Educational,Lego,SUP0217,5767,8189.14,42,17.88,36,12,2023-03-08,102,Discontinued
PRD03679,IFB Mixer 3679,Home Appliances,Mixer,IFB,SUP0404,34189,40343.02,18,34.02,12,18,2021-06-18,163,Active
PRD03680,McGraw Hill Biography 3680,Books,Biography,McGraw Hill,SUP0209,2077,2554.71,23,8.24,0,18,2020-02-08,170,Active
PRD03681,Hamleys Puzzle 3681,Toys,Puzzle,Hamleys,SUP0069,690,841.8,22,20.02,6,18,2020-10-06,147,Active
PRD03682,Allen Solly Jacket 3682,Fashion,Jacket,Allen Solly,SUP0147,1828,2193.6,20,15.65,12,28,2023-10-02,131,Active
PRD03683,Havells Microwave 3683,Home Appliances,Microwave,Havells,SUP0049,22595,28921.6,28,13.83,12,28,2020-03-24,272,Discontinued
PRD03684,Samsung TV 3684,Electronics,TV,Samsung,SUP0144,21900,27156.0,24,39.3,0,5,2020-08-14,267,Active
PRD03685,Accu-Chek First Aid 3685,Healthcare,First Aid,Accu-Chek,SUP0370,9167,10725.39,17,18.2,0,5,2023-06-06,189,Active
PRD03686,Bosch AC 3686,Home Appliances,AC,Bosch,SUP0064,9355,11038.9,18,35.06,6,12,2023-12-24,205,Active
PRD03687,IFB AC 3687,Home Appliances,AC,IFB,SUP0220,28850,41544.0,44,12.85,36,28,2021-08-28,32,Active
PRD03688,Himalaya Supplements 3688,Healthcare,Supplements,Himalaya,SUP0452,6052,8351.76,38,16.63,24,12,2021-08-29,171,Active
PRD03689,Puma Cycling 3689,Sports,Cycling,Puma,SUP0110,12470,15213.4,22,14.49,0,28,2024-10-21,219,Active
PRD03690,Samsung Laptop 3690,Electronics,Laptop,Samsung,SUP0031,28289,33098.13,17,3.93,24,28,2023-03-25,207,Active
PRD03691,Nilkamal Bed 3691,Furniture,Bed,Nilkamal,SUP0255,46277,65250.57,41,3.66,12,18,2023-08-25,170,Active
PRD03692,Omron BP Monitor 3692,Healthcare,BP Monitor,Omron,SUP0214,8195,9834.0,20,17.62,36,5,2023-04-11,220,Active
PRD03693,Lego Educational 3693,Toys,Educational,Lego,SUP0407,9559,11566.39,21,16.39,36,12,2022-12-15,130,Active
PRD03694,Bloomsbury Academic 3694,Books,Academic,Bloomsbury,SUP0096,1083,1418.73,31,7.61,6,18,2024-06-22,195,Active
PRD03695,Aashirvaad Snacks 3695,Grocery,Snacks,Aashirvaad,SUP0467,1758,2232.66,27,11.28,36,12,2019-09-05,291,Active
PRD03696,Mattel Board Game 3696,Toys,Board Game,Mattel,SUP0362,1426,2024.92,42,14.87,0,18,2024-04-04,67,Active
PRD03697,Puma Jacket 3697,Fashion,Jacket,Puma,SUP0325,505,646.4,28,5.31,36,12,2020-04-06,290,Discontinued
PRD03698,Nike Badminton 3698,Sports,Badminton,Nike,SUP0243,4531,6116.85,35,0.49,36,12,2020-12-23,254,Active
PRD03699,Tata Oil 3699,Grocery,Oil,Tata,SUP0336,2400,3072.0,28,7.09,36,5,2020-07-08,34,Active
PRD03700,US Polo Shoes 3700,Fashion,Shoes,US Polo,SUP0353,929,1254.15,35,25.32,0,12,2019-07-04,246,Active
PRD03701,Nike Cricket 3701,Sports,Cricket,Nike,SUP0195,4788,6751.08,41,38.52,24,5,2024-02-03,194,Active
PRD03702,IFB Microwave 3702,Home Appliances,Microwave,IFB,SUP0470,73173,101710.47,39,17.56,12,28,2021-04-04,101,Active
PRD03703,Pearson Children 3703,Books,Children,Pearson,SUP0055,1192,1490.0,25,39.9,6,28,2023-08-06,96,Active
PRD03704,Boat TV 3704,Electronics,TV,Boat,SUP0207,25115,33905.25,35,18.67,36,18,2024-04-19,106,Active
PRD03705,Dove Cream 3705,Beauty,Cream,Dove,SUP0112,2999,3478.84,16,15.05,0,18,2022-07-04,93,Active
PRD03706,Nike T-Shirt 3706,Fashion,T-Shirt,Nike,SUP0407,4383,6311.52,44,10.61,24,18,2020-10-15,194,Active
PRD03707,Hasbro Board Game 3707,Toys,Board Game,Hasbro,SUP0054,10950,12811.5,17,25.68,12,28,2019-06-20,156,Active
PRD03708,IKEA Bed 3708,Furniture,Bed,IKEA,SUP0059,24420,30525.0,25,39.01,0,28,2023-03-14,60,Discontinued
PRD03709,IKEA Wardrobe 3709,Furniture,Wardrobe,IKEA,SUP0052,72892,95488.52,31,12.34,24,18,2023-02-27,256,Active
PRD03710,Lakme Soap 3710,Beauty,Soap,Lakme,SUP0253,2135,2647.4,24,15.36,24,5,2020-08-05,189,Active
PRD03711,Yonex Cricket 3711,Sports,Cricket,Yonex,SUP0268,5277,7229.49,37,22.06,0,12,2019-05-27,218,Active
PRD03712,Omron Thermometer 3712,Healthcare,Thermometer,Omron,SUP0458,3962,4794.02,21,23.9,0,12,2021-04-17,105,Active
PRD03713,Dove Soap 3713,Beauty,Soap,Dove,SUP0001,2064,2641.92,28,0.75,24,12,2021-05-20,257,Active
PRD03714,Bosch AC 3714,Home Appliances,AC,Bosch,SUP0218,23350,32923.5,41,6.52,24,28,2021-06-07,57,Active
PRD03715,Allen Solly Jeans 3715,Fashion,Jeans,Allen Solly,SUP0359,5210,6199.9,19,19.02,0,28,2021-12-05,274,Active
PRD03716,Hasbro Action Figure 3716,Toys,Action Figure,Hasbro,SUP0258,10366,15030.7,45,5.62,0,18,2020-11-01,52,Active
PRD03717,Himalaya BP Monitor 3717,Healthcare,BP Monitor,Himalaya,SUP0136,2813,3263.08,16,39.36,6,12,2019-11-19,85,Active
PRD03718,L'Oreal Serum 3718,Beauty,Serum,L'Oreal,SUP0396,739,1041.99,41,32.08,12,18,2019-04-16,50,Active
PRD03719,Dr Morepen Sanitizer 3719,Healthcare,Sanitizer,Dr Morepen,SUP0457,520,696.8,34,5.73,36,12,2019-01-25,275,Active
PRD03720,Hasbro Remote Control 3720,Toys,Remote Control,Hasbro,SUP0148,2293,3256.06,42,3.8,36,18,2024-11-25,153,Active
PRD03721,IFB Washing Machine 3721,Home Appliances,Washing Machine,IFB,SUP0332,3759,5337.78,42,16.99,12,18,2021-08-20,242,Active
PRD03722,Urban Ladder Wardrobe 3722,Furniture,Wardrobe,Urban Ladder,SUP0079,37115,43053.4,16,10.87,12,18,2019-04-14,116,Active
PRD03723,Tata Rice 3723,Grocery,Rice,Tata,SUP0496,940,1259.6,34,26.07,0,5,2022-02-24,118,Active
PRD03724,Yonex Badminton 3724,Sports,Badminton,Yonex,SUP0274,1996,2335.32,17,29.98,36,5,2019-10-14,209,Active
PRD03725,Penguin Academic 3725,Books,Academic,Penguin,SUP0089,2209,2694.98,22,32.83,36,28,2020-03-27,251,Active
PRD03726,Mamaearth Cream 3726,Beauty,Cream,Mamaearth,SUP0407,1521,1840.41,21,18.09,36,28,2023-03-06,131,Active
PRD03727,Nilkamal Table 3727,Furniture,Table,Nilkamal,SUP0289,46549,62841.15,35,14.45,24,18,2021-04-25,42,Active
PRD03728,Lakme Soap 3728,Beauty,Soap,Lakme,SUP0180,2621,3145.2,20,28.29,0,28,2022-04-18,156,Active
PRD03729,Nike Football 3729,Sports,Football,Nike,SUP0298,4640,5707.2,23,39.09,12,5,2023-10-14,290,Active
PRD03730,Bosch Microwave 3730,Home Appliances,Microwave,Bosch,SUP0127,40474,46949.84,16,22.81,36,5,2023-02-24,222,Active
PRD03731,Dr Morepen Sanitizer 3731,Healthcare,Sanitizer,Dr Morepen,SUP0009,13525,18799.75,39,27.49,6,18,2020-03-17,31,Active
PRD03732,Sony Headphones 3732,Electronics,Headphones,Sony,SUP0373,49154,57018.64,16,16.47,24,5,2021-01-01,176,Active
PRD03733,Havells AC 3733,Home Appliances,AC,Havells,SUP0427,72609,101652.6,40,18.1,6,5,2020-07-27,298,Active
PRD03734,HarperCollins Children 3734,Books,Children,HarperCollins,SUP0226,2228,2940.96,32,25.08,36,28,2019-12-25,25,Active
PRD03735,Puma Cycling 3735,Sports,Cycling,Puma,SUP0108,1471,1985.85,35,24.16,0,5,2021-02-14,135,Active
PRD03736,Sony Smartwatch 3736,Electronics,Smartwatch,Sony,SUP0224,66269,86149.7,30,2.01,6,5,2021-09-08,58,Active
PRD03737,McGraw Hill Biography 3737,Books,Biography,McGraw Hill,SUP0373,874,1048.8,20,21.83,36,18,2020-08-08,239,Active
PRD03738,Havells Refrigerator 3738,Home Appliances,Refrigerator,Havells,SUP0161,28090,33146.2,18,20.03,36,12,2020-06-11,121,Active
PRD03739,Pearson Children 3739,Books,Children,Pearson,SUP0226,2341,2762.38,18,30.34,0,28,2019-12-06,151,Active
PRD03740,Penguin Biography 3740,Books,Biography,Penguin,SUP0487,2295,2799.9,22,28.09,36,5,2023-07-23,203,Active
PRD03741,Boat Mobile 3741,Electronics,Mobile,Boat,SUP0367,15935,20874.85,31,11.38,6,18,2019-01-26,284,Active
PRD03742,Nilkamal Chair 3742,Furniture,Chair,Nilkamal,SUP0400,14410,20750.4,44,12.04,0,5,2021-11-13,102,Active
PRD03743,Pearson Novel 3743,Books,Novel,Pearson,SUP0154,225,270.0,20,8.34,12,18,2021-03-19,45,Active
PRD03744,Puma Cycling 3744,Sports,Cycling,Puma,SUP0177,7409,9113.07,23,19.29,6,5,2021-01-15,54,Active
PRD03745,Bloomsbury Academic 3745,Books,Academic,Bloomsbury,SUP0067,1926,2638.62,37,37.07,12,18,2020-01-27,247,Active
PRD03746,Tata Oil 3746,Grocery,Oil,Tata,SUP0231,253,293.48,16,36.46,12,28,2023-02-18,199,Active
PRD03747,Penguin Novel 3747,Books,Novel,Penguin,SUP0150,1021,1347.72,32,13.81,12,28,2022-03-05,41,Active
PRD03748,Dove Cream 3748,Beauty,Cream,Dove,SUP0043,190,254.6,34,8.01,24,12,2020-10-01,242,Active
PRD03749,Hasbro Puzzle 3749,Toys,Puzzle,Hasbro,SUP0129,3260,4172.8,28,0.83,6,12,2024-12-19,79,Active
PRD03750,Hamleys Remote Control 3750,Toys,Remote Control,Hamleys,SUP0436,9833,11406.28,16,7.44,36,28,2023-05-01,157,Active
PRD03751,Lego Board Game 3751,Toys,Board Game,Lego,SUP0446,3664,5092.96,39,34.15,0,28,2021-12-21,186,Active
PRD03752,Tata Oil 3752,Grocery,Oil,Tata,SUP0200,585,813.15,39,26.18,6,18,2022-03-18,54,Active
PRD03753,HarperCollins Business 3753,Books,Business,HarperCollins,SUP0423,2406,3416.52,42,36.63,36,5,2020-02-17,159,Active
PRD03754,Urban Ladder Chair 3754,Furniture,Chair,Urban Ladder,SUP0371,82291,101217.93,23,39.64,12,12,2022-10-11,27,Active
PRD03755,HarperCollins Children 3755,Books,Children,HarperCollins,SUP0038,546,638.82,17,17.99,0,5,2022-03-16,116,Active
PRD03756,Levis T-Shirt 3756,Fashion,T-Shirt,Levis,SUP0440,2117,2709.76,28,30.25,24,12,2021-03-27,118,Active
PRD03757,Omron First Aid 3757,Healthcare,First Aid,Omron,SUP0130,825,1196.25,45,20.93,0,28,2021-11-04,181,Active
PRD03758,Nilkamal Wardrobe 3758,Furniture,Wardrobe,Nilkamal,SUP0277,33693,46496.34,38,25.24,24,5,2024-02-04,88,Active
PRD03759,Lego Puzzle 3759,Toys,Puzzle,Lego,SUP0468,589,777.48,32,28.13,6,18,2021-04-14,227,Active
PRD03760,US Polo T-Shirt 3760,Fashion,T-Shirt,US Polo,SUP0173,5608,7346.48,31,35.58,24,28,2020-01-18,218,Active
PRD03761,Dr Morepen Thermometer 3761,Healthcare,Thermometer,Dr Morepen,SUP0194,7026,8923.02,27,15.41,6,12,2019-11-25,182,Active
PRD03762,Bosch Mixer 3762,Home Appliances,Mixer,Bosch,SUP0102,73093,92097.18,26,11.15,12,5,2023-12-18,243,Active
PRD03763,Hasbro Remote Control 3763,Toys,Remote Control,Hasbro,SUP0146,11888,14027.84,18,5.55,36,5,2022-03-17,254,Active
PRD03764,Accu-Chek First Aid 3764,Healthcare,First Aid,Accu-Chek,SUP0149,1296,1671.84,29,32.99,24,18,2021-07-03,75,Active
PRD03765,Dove Face Wash 3765,Beauty,Face Wash,Dove,SUP0282,442,525.98,19,3.01,36,12,2019-06-18,268,Active
PRD03766,Godrej Chair 3766,Furniture,Chair,Godrej,SUP0480,80207,107477.38,34,25.02,12,18,2022-12-24,177,Active
PRD03767,Sony TV 3767,Electronics,TV,Sony,SUP0148,96530,121627.8,26,3.43,12,18,2022-03-04,227,Active
PRD03768,Accu-Chek First Aid 3768,Healthcare,First Aid,Accu-Chek,SUP0093,12428,15783.56,27,8.65,24,28,2020-03-11,70,Active
PRD03769,Amul Spices 3769,Grocery,Spices,Amul,SUP0067,1403,1697.63,21,23.26,24,18,2023-03-31,143,Active
PRD03770,Nivea Shampoo 3770,Beauty,Shampoo,Nivea,SUP0217,1194,1576.08,32,14.26,12,12,2022-03-20,269,Active
PRD03771,Amul Spices 3771,Grocery,Spices,Amul,SUP0144,194,236.68,22,26.43,12,12,2024-10-28,129,Active
PRD03772,Urban Ladder Sofa 3772,Furniture,Sofa,Urban Ladder,SUP0495,51943,68045.33,31,10.87,0,18,2022-06-21,300,Active
PRD03773,Funskool Educational 3773,Toys,Educational,Funskool,SUP0341,10158,12799.08,26,31.85,36,12,2022-02-21,94,Active
PRD03774,Allen Solly Jacket 3774,Fashion,Jacket,Allen Solly,SUP0344,5258,7203.46,37,39.13,36,12,2021-08-09,177,Active
PRD03775,Dr Morepen Thermometer 3775,Healthcare,Thermometer,Dr Morepen,SUP0246,7809,10073.61,29,8.95,0,18,2019-10-30,163,Active
PRD03776,Nivea Face Wash 3776,Beauty,Face Wash,Nivea,SUP0458,2895,4197.75,45,39.53,24,5,2023-08-18,205,Active
PRD03777,Sony Headphones 3777,Electronics,Headphones,Sony,SUP0055,80103,106536.99,33,11.54,24,18,2019-12-08,150,Active
PRD03778,Nilkamal Chair 3778,Furniture,Chair,Nilkamal,SUP0287,30251,41746.38,38,22.71,36,12,2019-05-08,112,Active
PRD03779,Whirlpool Washing Machine 3779,Home Appliances,Washing Machine,Whirlpool,SUP0384,5114,5881.1,15,25.48,6,28,2023-11-27,56,Active
PRD03780,Penguin Children 3780,Books,Children,Penguin,SUP0113,280,347.2,24,18.72,6,18,2020-03-20,293,Active
PRD03781,Nestle Oil 3781,Grocery,Oil,Nestle,SUP0366,1344,1814.4,35,19.29,12,12,2022-04-19,152,Active
PRD03782,Cosco Badminton 3782,Sports,Badminton,Cosco,SUP0156,7480,9350.0,25,26.5,36,18,2024-05-20,25,Active
PRD03783,Mamaearth Soap 3783,Beauty,Soap,Mamaearth,SUP0445,1144,1475.76,29,13.23,12,12,2020-01-15,290,Active
PRD03784,Hamleys Board Game 3784,Toys,Board Game,Hamleys,SUP0201,3063,3828.75,25,36.6,36,28,2019-03-05,81,Active
PRD03785,Mamaearth Shampoo 3785,Beauty,Shampoo,Mamaearth,SUP0179,2344,3281.6,40,2.42,36,18,2024-03-29,42,Active
PRD03786,Amul Snacks 3786,Grocery,Snacks,Amul,SUP0370,348,504.6,45,4.04,36,28,2020-10-27,143,Active
PRD03787,Pearson Novel 3787,Books,Novel,Pearson,SUP0346,1186,1565.52,32,5.35,24,12,2020-03-18,69,Active
PRD03788,LG TV 3788,Electronics,TV,LG,SUP0204,79687,112358.67,41,16.53,6,5,2022-01-26,126,Discontinued
PRD03789,Hasbro Educational 3789,Toys,Educational,Hasbro,SUP0240,8453,12087.79,43,2.48,0,28,2023-08-01,237,Active
PRD03790,Pearson Business 3790,Books,Business,Pearson,SUP0446,1197,1580.04,32,2.16,0,5,2024-04-09,73,Active
PRD03791,Sony Headphones 3791,Electronics,Headphones,Sony,SUP0445,21669,29903.22,38,22.26,12,5,2021-09-24,64,Active
PRD03792,Bloomsbury Biography 3792,Books,Biography,Bloomsbury,SUP0294,1605,2070.45,29,38.67,24,28,2023-12-23,164,Active
PRD03793,Havells Washing Machine 3793,Home Appliances,Washing Machine,Havells,SUP0103,38665,55677.6,44,7.23,36,5,2019-10-02,116,Active
PRD03794,Nivea Cream 3794,Beauty,Cream,Nivea,SUP0495,2674,3182.06,19,22.98,36,18,2022-11-08,178,Active
PRD03795,Cosco Cricket 3795,Sports,Cricket,Cosco,SUP0029,954,1163.88,22,34.16,0,28,2023-03-13,169,Active
PRD03796,Nike Badminton 3796,Sports,Badminton,Nike,SUP0328,13575,19140.75,41,16.8,36,12,2021-08-03,123,Active
PRD03797,IKEA Bed 3797,Furniture,Bed,IKEA,SUP0277,19612,27652.92,41,24.48,6,12,2022-06-23,85,Active
PRD03798,Sony Headphones 3798,Electronics,Headphones,Sony,SUP0028,15099,20232.66,34,32.1,36,12,2019-04-13,238,Active
PRD03799,Funskool Board Game 3799,Toys,Board Game,Funskool,SUP0439,6564,8598.84,31,4.86,24,12,2022-10-26,195,Discontinued
PRD03800,Himalaya First Aid 3800,Healthcare,First Aid,Himalaya,SUP0201,11849,14929.74,26,3.02,12,5,2024-05-18,275,Active
PRD03801,L'Oreal Serum 3801,Beauty,Serum,L'Oreal,SUP0482,2401,3337.39,39,30.38,0,18,2021-01-04,26,Active
PRD03802,Boat Headphones 3802,Electronics,Headphones,Boat,SUP0223,112799,157918.6,40,23.95,0,5,2023-11-25,86,Active
PRD03803,Sony Laptop 3803,Electronics,Laptop,Sony,SUP0439,10189,13857.04,36,13.51,6,18,2022-04-14,161,Active
PRD03804,Urban Ladder Bed 3804,Furniture,Bed,Urban Ladder,SUP0463,7417,9938.78,34,23.88,6,5,2019-06-09,209,Active
PRD03805,Omron First Aid 3805,Healthcare,First Aid,Omron,SUP0300,6386,7471.62,17,32.11,36,5,2019-02-26,58,Active
PRD03806,Whirlpool AC 3806,Home Appliances,AC,Whirlpool,SUP0320,57462,80446.8,40,32.27,0,18,2019-09-24,247,Active
PRD03807,Boat Smartwatch 3807,Electronics,Smartwatch,Boat,SUP0185,89639,113841.53,27,25.02,0,5,2019-09-13,287,Active
PRD03808,Yonex Cycling 3808,Sports,Cycling,Yonex,SUP0161,7283,9686.39,33,25.37,36,28,2021-03-03,221,Active
PRD03809,Lego Puzzle 3809,Toys,Puzzle,Lego,SUP0155,4148,5475.36,32,17.75,36,18,2020-03-26,188,Active
PRD03810,Tata Beverages 3810,Grocery,Beverages,Tata,SUP0476,490,592.9,21,3.57,12,28,2024-08-17,127,Active
PRD03811,Godrej Wardrobe 3811,Furniture,Wardrobe,Godrej,SUP0146,33964,46191.04,36,23.89,0,12,2019-11-10,40,Active
PRD03812,Levis Jeans 3812,Fashion,Jeans,Levis,SUP0250,3443,4062.74,18,8.59,6,28,2024-06-10,126,Active
PRD03813,Allen Solly Shirt 3813,Fashion,Shirt,Allen Solly,SUP0007,4217,5482.1,30,13.83,36,12,2022-10-12,203,Active
PRD03814,Nivea Face Wash 3814,Beauty,Face Wash,Nivea,SUP0289,750,990.0,32,24.0,6,18,2024-12-04,24,Active
PRD03815,Accu-Chek Supplements 3815,Healthcare,Supplements,Accu-Chek,SUP0414,13932,20201.4,45,19.07,24,12,2022-02-01,143,Active
PRD03816,Havells Washing Machine 3816,Home Appliances,Washing Machine,Havells,SUP0138,70026,85431.72,22,3.48,6,18,2020-03-09,130,Active
PRD03817,Yonex Cycling 3817,Sports,Cycling,Yonex,SUP0104,12556,15695.0,25,36.09,24,5,2020-09-08,218,Active
PRD03818,Accu-Chek Sanitizer 3818,Healthcare,Sanitizer,Accu-Chek,SUP0247,11375,14446.25,27,7.04,0,5,2022-07-20,126,Active
PRD03819,Nivea Shampoo 3819,Beauty,Shampoo,Nivea,SUP0423,2524,2927.84,16,15.22,12,12,2024-07-27,150,Active
PRD03820,Nike Football 3820,Sports,Football,Nike,SUP0460,11019,12782.04,16,31.75,6,5,2020-06-16,263,Active
PRD03821,Bosch Refrigerator 3821,Home Appliances,Refrigerator,Bosch,SUP0423,9169,12744.91,39,28.52,24,28,2023-11-29,227,Active
PRD03822,Nike Gym 3822,Sports,Gym,Nike,SUP0119,4612,5488.28,19,37.87,12,28,2024-05-18,23,Active
PRD03823,Godrej Sofa 3823,Furniture,Sofa,Godrej,SUP0053,37385,46357.4,24,28.84,36,28,2023-10-06,158,Active
PRD03824,US Polo T-Shirt 3824,Fashion,T-Shirt,US Polo,SUP0104,1168,1530.08,31,25.35,12,18,2023-04-17,190,Active
PRD03825,Bosch Refrigerator 3825,Home Appliances,Refrigerator,Bosch,SUP0417,9243,12570.48,36,10.21,36,12,2022-12-03,298,Active
PRD03826,Nike Shoes 3826,Fashion,Shoes,Nike,SUP0191,3181,4548.83,43,26.31,24,28,2023-11-27,37,Active
PRD03827,HarperCollins Children 3827,Books,Children,HarperCollins,SUP0367,772,980.44,27,10.99,36,5,2020-12-04,279,Active
PRD03828,Puma Jeans 3828,Fashion,Jeans,Puma,SUP0263,3517,4712.78,34,34.91,6,18,2022-10-12,197,Active
PRD03829,Levis Shirt 3829,Fashion,Shirt,Levis,SUP0016,5787,8159.67,41,24.04,6,12,2023-02-09,129,Active
PRD03830,Nike Football 3830,Sports,Football,Nike,SUP0219,225,263.25,17,21.11,24,12,2024-11-24,66,Active
PRD03831,McGraw Hill Novel 3831,Books,Novel,McGraw Hill,SUP0487,1020,1479.0,45,14.22,6,5,2022-03-01,24,Active
PRD03832,McGraw Hill Novel 3832,Books,Novel,McGraw Hill,SUP0370,1541,2003.3,30,30.65,12,12,2020-04-19,202,Active
PRD03833,IKEA Sofa 3833,Furniture,Sofa,IKEA,SUP0421,66992,78380.64,17,21.52,12,18,2019-01-19,125,Active
PRD03834,Allen Solly Jacket 3834,Fashion,Jacket,Allen Solly,SUP0126,2155,2973.9,38,36.68,36,28,2024-01-11,285,Active
